order_detail_id,order_id,product_id,quantity,discount
1151,570,27,2,0.01
1152,571,105,2,0.2
1153,571,58,5,0.03
1154,572,79,2,0.21
1155,572,6,1,0.04
1156,572,84,1,0.08
1157,573,70,3,0.2
1158,574,66,3,0.25
1159,574,177,3,0.26
1160,575,122,5,0.22
1161,575,36,1,0.15
1162,575,142,2,0.1
1163,576,27,4,0.24
1164,577,11,2,0.06
1165,577,16,5,0.16
1166,577,99,4,0.11
1167,578,106,3,0.11
1168,579,113,2,0.04
1169,579,51,3,0.01
1170,580,72,5,0.27
1171,580,51,5,0.19
1172,580,66,1,0.26
1173,581,74,3,0.28
1174,581,91,3,0.02
1175,581,62,1,0.17
1176,582,182,4,0.23
1177,582,179,3,0.12
1178,583,50,3,0.14
1179,583,166,4,0.12
1180,584,80,1,0.01
1181,584,55,3,0.08
1182,584,179,1,0.1
1183,585,118,1,0.08
1184,585,85,5,0.22
1185,586,57,5,0.0
1186,586,81,5,0.17
1187,587,112,1,0.21
1188,587,102,4,0.14
1189,587,92,5,0.16
1190,588,135,1,0.07
1191,588,152,2,0.06
1192,588,83,3,0.09
1193,589,166,5,0.16
1194,590,46,1,0.24
1195,590,45,3,0.19
1196,590,84,1,0.04
1197,591,91,2,0.3
1198,591,142,1,0.15
1199,592,109,5,0.23
1200,593,72,5,0.04
1201,594,80,2,0.26
1202,595,147,2,0.23
1203,596,2,1,0.02
1204,597,129,4,0.06
1205,598,81,4,0.22
1206,598,13,2,0.12
1207,598,119,4,0.02
1208,599,60,4,0.26
1209,599,102,3,0.08
1210,600,105,2,0.17
1211,601,183,2,0.04
1212,601,166,4,0.12
1213,602,32,2,0.13
1214,602,78,3,0.28
1215,603,158,5,0.1
1216,604,36,5,0.08
1217,604,130,5,0.03
1218,605,37,5,0.23
1219,605,31,4,0.21
1220,605,3,1,0.14
1221,606,152,3,0.05
1222,606,91,4,0.13
1223,606,31,2,0.2
1224,607,31,5,0.01
1225,608,95,4,0.01
1226,608,59,5,0.23
1227,608,140,3,0.21
1228,609,11,4,0.28
1229,609,26,3,0.2
1230,610,109,5,0.19
1231,611,195,3,0.04
1232,612,133,3,0.29
1233,612,55,4,0.12
1234,613,58,5,0.16
1235,614,107,4,0.01
1236,614,106,3,0.23
1237,615,46,3,0.06
1238,615,111,5,0.25
1239,616,20,1,0.14
1240,617,77,3,0.23
1241,617,29,3,0.12
1242,618,132,1,0.08
1243,619,82,5,0.21
1244,619,124,1,0.09
1245,620,10,1,0.01
1246,620,171,4,0.29
1247,620,141,3,0.19
1248,621,154,3,0.24
1249,621,63,4,0.26
1250,622,117,4,0.13
1251,622,84,4,0.28
1252,623,87,2,0.24
1253,623,199,2,0.11
1254,624,73,4,0.27
1255,625,51,2,0.29
1256,626,174,4,0.18
1257,626,168,1,0.18
1258,626,94,1,0.24
1259,627,199,3,0.22
1260,628,156,2,0.18
1261,628,101,2,0.23
1262,628,34,5,0.24
1263,629,119,4,0.03
1264,630,126,3,0.27
1265,630,65,5,0.29
1266,630,120,5,0.21
1267,631,101,2,0.19
1268,632,56,3,0.26
1269,632,38,4,0.21
1270,633,9,2,0.05
1271,633,188,3,0.24
1272,634,143,5,0.03
1273,635,15,4,0.12
1274,635,113,2,0.25
1275,636,162,1,0.19
1276,637,158,5,0.24
1277,637,51,1,0.07
1278,638,136,3,0.01
1279,639,109,1,0.14
1280,639,166,5,0.27
1281,640,190,5,0.06
1282,640,156,5,0.23
1283,641,168,5,0.25
1284,642,176,2,0.09
1285,643,105,1,0.14
1286,643,34,4,0.04
1287,643,147,1,0.14
1288,644,131,4,0.21
1289,644,98,2,0.2
1290,644,121,2,0.09
1291,645,174,5,0.22
1292,646,39,2,0.11
1293,646,145,1,0.18
1294,646,191,5,0.22
1295,647,59,4,0.28
1296,648,140,4,0.04
1297,648,109,4,0.12
1298,648,12,4,0.17
1299,649,188,1,0.24
1300,649,174,4,0.03
1301,650,73,3,0.01
1302,650,51,5,0.17
1303,651,69,5,0.16
1304,651,168,4,0.15
1305,651,134,2,0.24
1306,652,133,5,0.11
1307,653,179,5,0.06
1308,653,145,4,0.21
1309,654,141,5,0.01
1310,655,37,2,0.1
1311,656,25,5,0.23
1312,657,29,2,0.01
1313,658,168,2,0.12
1314,658,105,5,0.02
1315,658,137,3,0.29
1316,659,59,3,0.08
1317,659,65,4,0.05
1318,659,76,3,0.05
1319,660,113,1,0.11
1320,661,92,2,0.11
1321,661,157,3,0.03
1322,662,7,4,0.26
1323,662,65,1,0.01
1324,662,60,5,0.08
1325,663,70,2,0.27
1326,664,99,1,0.11
1327,664,115,1,0.19
1328,665,85,4,0.01
1329,666,109,4,0.15
1330,667,117,3,0.13
1331,667,37,2,0.2
1332,668,133,1,0.1
1333,668,129,2,0.12
1334,669,105,3,0.25
1335,670,194,2,0.2
1336,670,58,5,0.13
1337,671,143,3,0.24
1338,672,80,4,0.27
1339,672,106,2,0.19
1340,672,71,3,0.13
1341,673,141,1,0.15
1342,673,142,3,0.06
1343,674,83,3,0.1
1344,674,101,5,0.19
1345,675,105,2,0.27
1346,676,123,4,0.12
1347,676,160,3,0.11
1348,677,199,3,0.2
1349,678,168,4,0.3
1350,678,161,5,0.25
1351,679,193,4,0.1
1352,680,191,5,0.27
1353,680,141,1,0.04
1354,680,89,2,0.02
1355,681,176,1,0.17
1356,682,143,2,0.12
1357,683,94,5,0.0
1358,683,87,4,0.08
1359,684,128,2,0.0
1360,685,21,1,0.07
1361,685,146,1,0.25
1362,686,3,1,0.2
1363,686,192,3,0.21
1364,686,134,4,0.08
1365,687,136,4,0.01
1366,687,61,1,0.25
1367,687,157,4,0.17
1368,688,101,4,0.28
1369,688,110,2,0.06
1370,689,16,3,0.3
1371,689,181,1,0.13
1372,689,177,2,0.1
1373,690,155,4,0.07
1374,691,163,1,0.29
1375,691,97,3,0.11
1376,691,14,4,0.15
1377,692,187,3,0.11
1378,693,179,3,0.03
1379,693,64,3,0.09
1380,693,165,1,0.2
1381,694,131,2,0.05
1382,694,76,5,0.19
1383,695,37,5,0.06
1384,696,186,2,0.05
1385,696,12,2,0.15
1386,697,126,2,0.27
1387,697,73,3,0.29
1388,698,189,3,0.25
1389,698,53,4,0.03
1390,699,174,5,0.15
1391,700,155,1,0.19
1392,701,118,1,0.24
1393,701,90,3,0.24
1394,702,167,4,0.17
1395,702,92,5,0.3
1396,703,193,1,0.25
1397,703,196,3,0.21
1398,703,155,1,0.04
1399,704,12,5,0.19
1400,704,17,3,0.01
1401,705,142,1,0.14
1402,705,73,2,0.01
1403,706,172,2,0.09
1404,707,77,4,0.24
1405,707,143,5,0.05
1406,707,62,2,0.04
1407,708,57,1,0.01
1408,708,65,5,0.1
1409,709,20,2,0.12
1410,709,198,4,0.1
1411,710,130,2,0.29
1412,710,197,3,0.14
1413,710,130,1,0.06
1414,711,18,4,0.05
1415,711,67,5,0.19
1416,711,112,1,0.24
1417,712,31,1,0.16
1418,713,87,4,0.22
1419,714,98,5,0.2
1420,714,35,2,0.19
1421,715,37,5,0.2
1422,715,145,5,0.18
1423,715,187,4,0.15
1424,716,23,5,0.22
1425,716,195,1,0.15
1426,716,15,2,0.0
1427,717,135,4,0.16
1428,717,64,3,0.22
1429,717,153,2,0.02
1430,718,45,4,0.1
1431,718,137,3,0.25
1432,719,161,1,0.27
1433,720,12,4,0.07
1434,720,105,5,0.23
1435,720,18,3,0.25
1436,721,151,5,0.21
1437,721,94,4,0.24
1438,721,34,1,0.14
1439,722,141,4,0.13
1440,722,97,3,0.01
1441,723,61,4,0.29
1442,724,73,3,0.3
1443,725,174,3,0.3
1444,725,63,3,0.29
1445,725,119,2,0.15
1446,726,200,1,0.04
1447,727,194,1,0.11
1448,727,32,1,0.21
1449,727,95,4,0.24
1450,728,161,2,0.18
1451,728,134,5,0.21
1452,728,104,3,0.06
1453,729,175,1,0.02
1454,730,65,3,0.04
1455,730,47,2,0.11
1456,731,137,3,0.16
1457,731,85,2,0.09
1458,732,55,2,0.08
1459,732,136,2,0.18
1460,732,3,2,0.16
1461,733,53,3,0.03
1462,733,9,2,0.14
1463,734,105,4,0.22
1464,734,103,2,0.29
1465,735,107,4,0.12
1466,735,104,4,0.05
1467,735,2,5,0.14
1468,736,18,5,0.11
1469,737,162,4,0.05
1470,737,116,2,0.21
1471,738,63,2,0.2
1472,738,74,1,0.01
1473,738,70,2,0.23
1474,739,97,4,0.24
1475,739,89,4,0.13
1476,740,79,4,0.03
1477,740,146,1,0.27
1478,741,106,3,0.1
1479,741,108,4,0.26
1480,741,36,2,0.07
1481,742,79,5,0.12
1482,742,189,2,0.13
1483,743,76,5,0.23
1484,744,126,1,0.12
1485,744,156,2,0.18
1486,745,22,4,0.16
1487,745,129,4,0.04
1488,746,199,2,0.0
1489,746,93,5,0.06
1490,746,142,3,0.03
1491,747,31,3,0.07
1492,747,111,3,0.19
1493,748,65,1,0.04
1494,748,119,4,0.21
1495,748,39,4,0.28
1496,749,111,3,0.23
1497,749,74,4,0.05
1498,749,187,2,0.11
1499,750,83,4,0.04
1500,750,141,5,0.04
1501,751,148,2,0.22
1502,751,182,2,0.02
1503,751,186,3,0.19
1504,752,154,2,0.1
1505,753,180,3,0.01
1506,753,100,1,0.27
1507,754,97,3,0.19
1508,755,174,2,0.06
1509,756,65,3,0.07
1510,756,80,5,0.03
1511,756,25,5,0.29
1512,757,72,2,0.06
1513,758,32,5,0.2
1514,758,68,4,0.23
1515,758,74,5,0.05
1516,759,134,4,0.21
1517,759,48,5,0.26
1518,759,132,1,0.04
1519,760,67,4,0.1
1520,760,62,1,0.27
1521,760,194,3,0.21
1522,761,192,3,0.15
1523,761,116,5,0.08
1524,761,19,4,0.23
1525,762,189,1,0.19
1526,763,187,1,0.01
1527,764,3,5,0.07
1528,764,85,4,0.23
1529,764,143,1,0.19
1530,765,87,2,0.2
1531,765,80,2,0.28
1532,766,72,1,0.01
1533,767,64,2,0.14
1534,767,51,1,0.01
1535,768,99,4,0.18
1536,768,17,3,0.02
1537,769,188,4,0.22
1538,769,59,1,0.07
1539,769,172,5,0.16
1540,770,136,5,0.05
1541,771,196,4,0.18
1542,772,120,3,0.24
1543,772,200,2,0.27
1544,772,131,3,0.01
1545,773,78,4,0.26
1546,773,95,3,0.28
1547,774,36,1,0.22
1548,774,73,5,0.29
1549,775,139,5,0.06
1550,775,177,1,0.27
1551,776,127,2,0.25
1552,777,171,4,0.16
1553,777,118,1,0.25
1554,778,56,1,0.05
1555,778,50,2,0.16
1556,779,16,2,0.28
1557,779,120,5,0.27
1558,780,58,3,0.08
1559,781,188,5,0.25
1560,782,129,4,0.19
1561,782,97,1,0.29
1562,783,112,3,0.24
1563,783,117,5,0.22
1564,783,7,4,0.2
1565,784,136,5,0.24
1566,785,142,5,0.22
1567,785,178,5,0.07
1568,785,79,1,0.17
1569,786,137,2,0.12
1570,786,100,1,0.26
1571,786,16,1,0.16
1572,787,91,4,0.06
1573,787,88,1,0.0
1574,788,27,5,0.22
1575,789,65,1,0.04
1576,789,50,3,0.16
1577,790,28,2,0.27
1578,790,111,5,0.18
1579,790,30,5,0.0
1580,791,73,3,0.04
1581,791,59,3,0.28
1582,792,160,1,0.24
1583,793,157,2,0.25
1584,793,169,5,0.24
1585,794,107,5,0.09
1586,794,8,3,0.26
1587,795,181,5,0.28
1588,795,190,2,0.27
1589,796,80,3,0.06
1590,796,53,5,0.15
1591,796,132,5,0.27
1592,797,29,3,0.04
1593,797,106,3,0.08
1594,798,192,4,0.1
1595,798,123,2,0.02
1596,799,25,1,0.07
1597,799,165,1,0.15
1598,799,80,4,0.05
1599,800,170,5,0.04
1600,800,15,4,0.05
1601,800,180,3,0.06
1602,801,44,5,0.08
1603,801,98,5,0.05
1604,802,14,2,0.02
1605,803,159,3,0.27
1606,803,141,5,0.01
1607,803,193,5,0.03
1608,804,92,3,0.1
1609,804,50,1,0.28
1610,804,162,1,0.04
1611,805,43,5,0.23
1612,805,81,3,0.16
1613,805,98,1,0.26
1614,806,110,1,0.14
1615,806,95,5,0.14
1616,806,10,5,0.27
1617,807,178,4,0.2
1618,807,119,5,0.01
1619,807,133,5,0.04
1620,808,136,5,0.02
1621,808,93,1,0.08
1622,808,175,1,0.04
1623,809,159,5,0.3
1624,809,187,4,0.08
1625,810,184,3,0.21
1626,810,149,2,0.14
1627,811,56,4,0.23
1628,812,46,5,0.27
1629,812,9,2,0.13
1630,812,188,4,0.22
1631,813,36,1,0.07
1632,814,199,2,0.23
1633,814,122,4,0.04
1634,814,51,4,0.14
1635,815,123,5,0.27
1636,815,66,1,0.09
1637,815,74,1,0.11
1638,816,12,2,0.04
1639,817,137,2,0.09
1640,817,84,2,0.04
1641,818,158,1,0.22
1642,819,69,3,0.11
1643,819,5,1,0.16
1644,820,121,4,0.15
1645,821,161,3,0.03
1646,822,74,3,0.06
1647,822,160,3,0.28
1648,823,121,1,0.11
1649,823,186,4,0.21
1650,823,22,5,0.29
1651,824,161,3,0.27
1652,824,161,3,0.08
1653,824,94,1,0.28
1654,825,4,5,0.16
1655,825,117,2,0.28
1656,825,119,2,0.25
1657,826,89,4,0.14
1658,826,175,5,0.08
1659,826,62,5,0.17
1660,827,54,3,0.06
1661,827,64,3,0.02
1662,827,199,5,0.01
1663,828,4,2,0.17
1664,828,70,1,0.22
1665,828,170,2,0.02
1666,829,58,4,0.17
1667,829,185,5,0.02
1668,829,170,4,0.02
1669,830,88,2,0.18
1670,830,103,2,0.17
1671,830,3,3,0.17
1672,831,70,4,0.03
1673,832,200,4,0.28
1674,832,136,1,0.13
1675,833,17,3,0.01
1676,833,79,5,0.04
1677,834,60,2,0.25
1678,834,5,5,0.26
1679,834,61,1,0.2
1680,835,8,1,0.06
1681,836,184,3,0.17
1682,836,148,1,0.19
1683,837,50,1,0.08
1684,837,129,5,0.11
1685,837,197,2,0.19
1686,838,157,1,0.06
1687,839,124,3,0.26
1688,839,175,5,0.21
1689,839,107,4,0.18
1690,840,135,5,0.02
1691,840,44,4,0.18
1692,841,62,4,0.24
1693,842,114,1,0.07
1694,842,194,2,0.12
1695,843,182,1,0.24
1696,843,199,2,0.13
1697,843,128,4,0.13
1698,844,115,2,0.22
1699,845,152,5,0.07
1700,845,56,5,0.24
1701,846,147,1,0.18
1702,847,70,4,0.11
1703,847,50,3,0.1
1704,847,8,4,0.29
1705,848,114,4,0.15
1706,848,47,5,0.29
1707,849,6,5,0.09
1708,849,84,1,0.29
1709,849,161,4,0.16
1710,850,50,2,0.08
1711,850,45,5,0.19
1712,851,130,3,0.14
1713,851,180,1,0.08
1714,852,125,1,0.02
1715,852,46,2,0.3
1716,852,194,5,0.29
1717,853,55,2,0.01
1718,854,154,1,0.07
1719,855,121,4,0.03
1720,856,94,4,0.21
1721,856,81,4,0.22
1722,856,81,4,0.28
1723,857,176,1,0.18
1724,857,171,4,0.11
1725,857,32,4,0.01
1726,858,126,2,0.24
1727,858,145,3,0.21
1728,859,185,1,0.25
1729,860,159,3,0.15
1730,860,87,4,0.05
1731,860,55,3,0.12
1732,861,189,3,0.08
1733,861,57,1,0.09
1734,861,169,1,0.14
1735,862,113,3,0.12
1736,862,62,1,0.12
1737,862,79,2,0.01
1738,863,91,1,0.29
1739,863,161,4,0.17
1740,863,8,2,0.08
1741,864,64,3,0.15
1742,865,95,5,0.08
1743,866,119,4,0.25
1744,866,18,2,0.02
1745,867,148,4,0.07
1746,867,38,5,0.26
1747,868,69,2,0.08
1748,868,144,4,0.01
1749,868,183,3,0.19
1750,869,75,4,0.26
1751,869,22,4,0.23
1752,869,81,4,0.1
1753,870,18,5,0.12
1754,870,190,1,0.07
1755,870,52,4,0.06
1756,871,108,3,0.06
1757,871,14,1,0.29
1758,871,184,1,0.24
1759,872,154,1,0.11
1760,873,103,3,0.06
1761,874,74,1,0.26
1762,875,118,1,0.22
1763,876,114,4,0.17
1764,877,104,3,0.14
1765,877,146,3,0.26
1766,878,7,3,0.23
1767,879,93,5,0.18
1768,879,88,3,0.22
1769,880,17,3,0.25
1770,880,71,1,0.09
1771,881,150,4,0.07
1772,882,148,5,0.11
1773,882,195,3,0.04
1774,882,110,4,0.22
1775,883,147,4,0.21
1776,883,113,1,0.0
1777,884,81,2,0.0
1778,884,177,4,0.05
1779,884,159,4,0.01
1780,885,152,1,0.29
1781,886,168,4,0.12
1782,887,62,1,0.22
1783,887,174,5,0.05
1784,888,34,4,0.22
1785,889,106,1,0.28
1786,889,197,3,0.25
1787,889,25,1,0.0
1788,890,116,3,0.15
1789,890,176,4,0.22
1790,890,182,2,0.27
1791,891,20,3,0.16
1792,891,49,4,0.24
1793,891,31,3,0.13
1794,892,191,5,0.19
1795,892,44,4,0.05
1796,892,72,5,0.1
1797,893,74,5,0.21
1798,894,72,3,0.12
1799,895,189,1,0.08
1800,895,124,5,0.22
1801,896,137,2,0.09
1802,896,5,2,0.22
1803,897,7,5,0.07
1804,897,200,2,0.07
1805,897,161,2,0.08
1806,898,150,5,0.26
1807,898,71,2,0.28
1808,899,62,2,0.19
1809,899,104,3,0.19
1810,900,51,3,0.13
1811,900,168,3,0.29
1812,901,31,5,0.05
1813,901,112,1,0.01
1814,901,168,5,0.15
1815,902,169,5,0.12
1816,902,66,2,0.23
1817,903,74,4,0.05
1818,903,153,3,0.1
1819,904,65,2,0.27
1820,904,148,4,0.01
1821,905,31,4,0.03
1822,905,34,1,0.01
1823,905,151,2,0.09
1824,906,188,4,0.1
1825,906,127,3,0.24
1826,907,67,1,0.03
1827,908,156,2,0.26
1828,908,43,2,0.16
1829,909,50,1,0.2
1830,910,54,1,0.13
1831,910,98,5,0.25
1832,911,147,4,0.29
1833,912,193,2,0.14
1834,912,87,2,0.18
1835,913,200,5,0.07
1836,913,18,5,0.2
1837,914,78,1,0.19
1838,915,157,5,0.01
1839,916,5,1,0.02
1840,916,147,5,0.16
1841,917,29,1,0.05
1842,917,1,2,0.22
1843,917,70,4,0.3
1844,918,8,3,0.27
1845,918,51,4,0.09
1846,919,20,1,0.22
1847,920,20,3,0.1
1848,920,33,2,0.1
1849,921,200,5,0.18
1850,921,171,4,0.29
1851,922,98,1,0.25
1852,922,144,4,0.17
1853,923,125,1,0.08
1854,923,101,5,0.12
1855,923,187,5,0.06
1856,924,83,4,0.01
1857,924,157,5,0.05
1858,924,147,4,0.2
1859,925,77,3,0.01
1860,925,109,3,0.07
1861,925,143,1,0.11
1862,926,37,1,0.16
1863,926,43,1,0.09
1864,926,83,3,0.08
1865,927,111,3,0.16
1866,927,26,3,0.08
1867,927,48,5,0.16
1868,928,82,3,0.11
1869,928,125,4,0.13
1870,928,78,1,0.29
1871,929,155,4,0.26
1872,930,133,5,0.08
1873,930,11,4,0.11
1874,931,113,2,0.22
1875,931,14,5,0.19
1876,931,129,3,0.27
1877,932,197,1,0.19
1878,932,1,4,0.26
1879,932,106,4,0.04
1880,933,16,3,0.11
1881,933,134,5,0.21
1882,934,182,5,0.18
1883,934,152,4,0.08
1884,934,62,5,0.14
1885,935,29,3,0.16
1886,935,144,4,0.13
1887,935,63,1,0.24
1888,936,191,3,0.3
1889,936,88,4,0.06
1890,937,144,5,0.07
1891,938,15,1,0.02
1892,938,5,3,0.25
1893,939,131,2,0.18
1894,940,108,5,0.26
1895,940,167,5,0.15
1896,940,154,4,0.24
1897,941,31,2,0.07
1898,941,45,3,0.25
1899,942,61,3,0.03
1900,942,44,2,0.01
1901,943,93,5,0.13
1902,943,121,4,0.03
1903,944,65,3,0.04
1904,944,118,2,0.1
1905,944,101,2,0.19
1906,945,70,5,0.13
1907,945,168,1,0.11
1908,945,189,1,0.17
1909,946,186,3,0.04
1910,946,122,4,0.2
1911,946,79,5,0.15
1912,947,75,4,0.09
1913,947,106,5,0.13
1914,948,190,2,0.19
1915,949,57,5,0.14
1916,949,67,5,0.16
1917,950,43,2,0.22
1918,950,71,3,0.13
1919,951,37,3,0.18
1920,952,30,5,0.1
1921,952,83,5,0.16
1922,952,99,5,0.1
1923,953,143,1,0.04
1924,953,194,4,0.15
1925,953,60,2,0.04
1926,954,193,5,0.23
1927,955,118,4,0.04
1928,955,155,1,0.01
1929,956,177,5,0.08
1930,956,23,1,0.25
1931,957,188,3,0.02
1932,957,79,3,0.3
1933,958,188,2,0.2
1934,958,109,3,0.21
1935,958,158,5,0.3
1936,959,106,5,0.04
1937,960,28,1,0.14
1938,960,144,2,0.06
1939,960,199,4,0.1
1940,961,69,2,0.12
1941,962,145,2,0.18
1942,962,99,2,0.12
1943,963,79,1,0.06
1944,964,128,4,0.05
1945,964,12,3,0.21
1946,965,101,2,0.25
1947,965,101,1,0.13
1948,966,44,3,0.24
1949,966,142,3,0.07
1950,967,147,2,0.01
1951,968,124,2,0.3
1952,968,187,1,0.25
1953,968,56,2,0.09
1954,969,78,1,0.26
1955,970,143,3,0.13
1956,971,186,4,0.26
1957,972,169,5,0.21
1958,972,107,2,0.11
1959,973,133,2,0.14
1960,973,116,5,0.03
1961,973,50,4,0.17
1962,974,104,5,0.18
1963,974,24,4,0.17
1964,975,151,3,0.21
1965,975,79,4,0.18
1966,976,160,1,0.15
1967,976,110,1,0.1
1968,977,76,3,0.1
1969,977,149,3,0.18
1970,978,188,5,0.07
1971,978,92,1,0.1
1972,979,174,2,0.29
1973,980,129,3,0.2
1974,980,28,1,0.2
1975,980,43,2,0.16
1976,981,188,4,0.27
1977,981,104,3,0.12
1978,981,22,2,0.24
1979,982,158,1,0.04
1980,983,5,3,0.14
1981,983,86,2,0.29
1982,984,193,2,0.12
1983,984,92,4,0.04
1984,985,131,5,0.21
1985,985,146,2,0.06
1986,985,123,4,0.3
1987,986,54,2,0.28
1988,986,183,1,0.02
1989,986,58,5,0.12
1990,987,64,5,0.12
1991,988,118,1,0.16
1992,988,79,4,0.27
1993,988,173,1,0.13
1994,989,124,5,0.25
1995,989,179,4,0.18
1996,989,27,2,0.21
1997,990,156,4,0.05
1998,990,102,1,0.09
1999,991,177,4,0.29
2000,991,31,5,0.03
2001,992,152,5,0.25
2002,992,55,3,0.19
2003,992,23,3,0.22
2004,993,1,1,0.06
2005,993,163,1,0.07
2006,994,52,4,0.14
2007,995,152,1,0.26
2008,995,61,4,0.12
2009,996,57,2,0.27
2010,996,93,3,0.04
2011,997,58,3,0.01
2012,997,114,3,0.3
2013,997,181,2,0.13
2014,998,34,2,0.06
2015,998,29,3,0.15
2016,999,88,3,0.19
2017,999,140,3,0.29
2018,999,11,4,0.17
2019,1000,157,3,0.24
2020,1001,116,3,0.1
2021,1001,113,3,0.09
2022,1002,94,2,0.09
2023,1002,134,1,0.1
2024,1002,179,5,0.26
2025,1003,184,5,0.13
2026,1003,143,3,0.18
2027,1003,145,4,0.19
2028,1004,171,2,0.08
2029,1004,156,4,0.25
2030,1004,8,2,0.22
2031,1005,169,5,0.25
2032,1005,148,2,0.21
2033,1005,43,5,0.08
2034,1006,190,4,0.16
2035,1006,6,4,0.13
2036,1006,159,1,0.11
2037,1007,178,2,0.24
2038,1007,156,2,0.06
2039,1007,122,1,0.12
2040,1008,63,1,0.23
2041,1008,179,2,0.19
2042,1009,95,4,0.27
2043,1009,53,2,0.21
2044,1010,55,5,0.11
2045,1010,105,3,0.21
2046,1010,10,3,0.29
2047,1011,148,4,0.18
2048,1011,120,2,0.0
2049,1011,67,4,0.29
2050,1012,80,4,0.01
2051,1012,21,4,0.11
2052,1013,125,2,0.04
2053,1013,170,2,0.23
2054,1014,54,3,0.06
2055,1015,186,1,0.16
2056,1016,125,2,0.09
2057,1016,165,1,0.12
2058,1016,119,2,0.14
2059,1017,148,2,0.18
2060,1017,47,1,0.21
2061,1018,31,3,0.27
2062,1018,106,4,0.1
2063,1018,11,1,0.06
2064,1019,185,2,0.05
2065,1020,61,3,0.04
2066,1020,21,1,0.18
2067,1020,88,4,0.01
2068,1021,79,1,0.16
2069,1021,56,1,0.19
2070,1021,152,1,0.13
2071,1022,154,3,0.09
2072,1023,166,4,0.17
2073,1023,193,5,0.14
2074,1023,38,2,0.11
2075,1024,115,4,0.11
2076,1025,17,4,0.19
2077,1025,182,1,0.17
2078,1025,165,5,0.14
2079,1026,157,4,0.11
2080,1026,82,5,0.03
2081,1027,152,1,0.08
2082,1027,199,4,0.11
2083,1028,102,5,0.0
2084,1028,179,3,0.09
2085,1028,174,1,0.23
2086,1029,32,4,0.11
2087,1030,196,3,0.2
2088,1030,124,3,0.28
2089,1031,43,1,0.02
2090,1031,14,1,0.11
2091,1031,161,1,0.16
2092,1032,48,2,0.3
2093,1032,175,1,0.07
2094,1032,50,5,0.06
2095,1033,199,3,0.25
2096,1033,179,5,0.15
2097,1034,199,3,0.13
2098,1034,173,3,0.16
2099,1034,140,1,0.16
2100,1035,90,2,0.02
2101,1035,164,3,0.26
2102,1036,142,3,0.17
2103,1037,147,5,0.3
2104,1037,99,4,0.1
2105,1038,123,5,0.13
2106,1038,170,4,0.1
2107,1039,84,1,0.14
2108,1040,161,2,0.2
2109,1040,56,2,0.16
2110,1040,75,4,0.3
2111,1041,25,3,0.2
2112,1042,127,4,0.23
2113,1043,190,3,0.12
2114,1043,188,3,0.08
2115,1044,98,3,0.16
2116,1044,104,2,0.29
2117,1044,9,4,0.29
2118,1045,84,2,0.15
2119,1045,126,2,0.23
2120,1046,55,4,0.17
2121,1046,14,2,0.07
2122,1046,197,5,0.24
2123,1047,28,3,0.23
2124,1047,90,3,0.21
2125,1047,119,5,0.26
2126,1048,83,2,0.17
2127,1048,62,5,0.14
2128,1049,49,1,0.02
2129,1049,178,4,0.14
2130,1049,150,3,0.0
2131,1050,57,2,0.23
2132,1050,127,3,0.28
2133,1051,43,1,0.2
2134,1051,80,1,0.05
2135,1052,117,3,0.16
2136,1052,47,3,0.27
2137,1052,127,3,0.04
2138,1053,191,2,0.15
2139,1053,2,4,0.21
2140,1054,98,5,0.1
2141,1054,119,1,0.29
2142,1054,33,5,0.07
2143,1055,5,5,0.07
2144,1055,20,5,0.08
2145,1055,157,1,0.04
2146,1056,47,3,0.1
2147,1056,144,1,0.17
2148,1057,16,3,0.22
2149,1058,95,2,0.3
2150,1058,42,3,0.18
2151,1059,153,4,0.09
2152,1059,55,5,0.04
2153,1060,166,4,0.07
2154,1060,40,4,0.16
2155,1061,102,5,0.3
2156,1062,184,4,0.16
2157,1062,91,1,0.06
2158,1062,154,2,0.18
2159,1063,150,1,0.09
2160,1064,189,5,0.09
2161,1065,39,1,0.02
2162,1065,46,4,0.26
2163,1065,183,2,0.2
2164,1066,135,1,0.1
2165,1066,162,1,0.04
2166,1066,108,3,0.26
2167,1067,126,3,0.19
2168,1068,12,2,0.22
2169,1068,123,5,0.02
2170,1068,194,3,0.23
2171,1069,121,1,0.13
2172,1069,194,1,0.24
2173,1069,27,4,0.23
2174,1070,3,4,0.09
2175,1070,164,3,0.2
2176,1071,140,2,0.19
2177,1072,141,5,0.16
2178,1073,128,2,0.03
2179,1073,31,3,0.06
2180,1073,145,1,0.21
2181,1074,30,2,0.05
2182,1074,88,3,0.2
2183,1075,190,2,0.26
2184,1076,88,2,0.15
2185,1076,53,3,0.23
2186,1076,189,1,0.2
2187,1077,39,5,0.05
2188,1078,34,5,0.29
2189,1079,164,4,0.14
2190,1079,98,2,0.12
2191,1079,72,5,0.07
2192,1080,39,4,0.02
2193,1081,123,1,0.22
2194,1081,176,5,0.1
2195,1081,83,2,0.08
2196,1082,90,5,0.14
2197,1082,175,3,0.19
2198,1082,187,1,0.12
2199,1083,20,2,0.08
2200,1083,121,5,0.27
2201,1084,147,1,0.07
2202,1084,109,2,0.3
2203,1084,11,4,0.15
2204,1085,181,3,0.25
2205,1085,142,1,0.25
2206,1085,176,2,0.19
2207,1086,196,5,0.03
2208,1087,189,3,0.26
2209,1088,18,3,0.15
2210,1088,189,4,0.05
